id,collected_at,icao24,callsign,origin_country,latitude,longitude,altitude_m,velocity_ms,heading,on_ground
4318,2026-09-13 13:32:05,8990a5,CAL5663,Taiwan,28.2925,78.5218,7345.68,206.15,296.05,0
4319,2026-09-13 13:32:05,7814fe,CSN5016,China,22.5805,94.2547,9525.0,241.33,82.41,0
4320,2026-09-13 13:32:05,4ba959,THY72,Turkey,31.0258,74.6707,10668.0,29.77,189.95,0
4321,2026-09-13 13:32:05,7816bd,CSC9639,China,22.5176,92.7499,10363.2,245.58,258.03,0
4322,2026-09-13 13:32:05,040255,ETH445,Ethiopia,23.3116,71.2894,11582.4,236.54,232.96,0
4323,2026-09-13 13:32:05,aba7d9,FDX5603,United States,20.9071,84.9895,11277.6,235.42,133.67,0
4324,2026-09-13 13:32:05,06a052,QTR3R,Qatar,22.958,68.1,10972.8,262.88,270.0,0
4325,2026-09-13 13:32:05,06a07b,QTR872,Qatar,22.9462,72.2841,10058.4,253.43,85.34,0
4326,2026-09-13 13:32:05,39cf11,AFR199,France,28.1697,78.3016,11582.4,252.65,288.03,0
4327,2026-09-13 13:32:05,70412a,UBA583,Myanmar,23.0741,94.3444,2103.12,131.72,313.73,0
4328,2026-09-13 13:32:05,80139b,AIC2119,India,28.607,76.8018,822.96,94.59,103.2,0
4329,2026-09-13 13:32:05,801404,IGO6584,India,13.3619,77.7674,2811.78,156.84,122.54,0
4330,2026-09-13 13:32:05,80140c,IGO43V,India,28.5423,77.1918,990.6,125.16,105.01,0
4331,2026-09-13 13:32:05,801420,AIC2FT,India,19.0483,72.776,1615.44,121.42,185.35,0
4332,2026-09-13 13:32:05,80141d,AIC2KJ,India,17.524,85.9591,10972.8,232.52,347.35,0
4333,2026-09-13 13:32:05,80141e,AIC1GQ,India,28.5583,77.0894,,0.0,8.44,1
4334,2026-09-13 13:32:05,801495,AIC7EF,India,28.5582,77.0782,,5.66,14.06,1
4335,2026-09-13 13:32:05,80148f,IGO162P,India,23.1216,86.7813,4137.66,135.05,63.04,0
4336,2026-09-13 13:32:05,80148d,IGO234W,India,28.2542,76.124,4732.02,152.08,62.83,0
4337,2026-09-13 13:32:05,80149a,IGO207,India,23.6915,91.2793,1866.9,145.93,18.5,0
4338,2026-09-13 13:32:05,80149e,IGO601E,India,28.5688,77.0947,,7.46,270.0,1
4339,2026-09-13 13:32:05,80149b,IGO970M,India,19.4699,81.4623,10965.18,245.57,221.77,0
4340,2026-09-13 13:32:05,80149c,IGO753P,India,23.8536,90.3348,10363.2,257.91,278.37,0
4341,2026-09-13 13:32:05,504e6c,TVR4704,Republic of Moldova,22.275,91.6735,9753.6,271.01,277.75,0
4342,2026-09-13 13:32:05,801523,IGO6147,India,8.8167,76.9094,3505.2,173.19,3.58,0
4343,2026-09-13 13:32:05,801526,AKJ626,India,21.9996,95.367,11582.4,235.02,275.15,0
4344,2026-09-13 13:32:05,801527,IGO6518,India,18.0311,84.463,11277.6,222.66,20.28,0
4345,2026-09-13 13:32:05,801534,AIC6DJ,India,25.8311,74.8324,11887.2,230.46,24.39,0
4346,2026-09-13 13:32:05,8850b7,THA324,Thailand,24.8307,83.6653,11277.6,239.38,130.47,0
4347,2026-09-13 13:32:05,801506,IGO735C,India,28.5488,77.0743,266.7,72.49,103.54,0
4348,2026-09-13 13:32:05,06a141,QTR8040,Qatar,22.6566,88.5679,12496.8,232.51,100.07,0
4349,2026-09-13 13:32:05,80154b,IGO725T,India,13.3726,80.0258,3985.26,177.08,339.78,0
4350,2026-09-13 13:32:05,80154d,IGO235,India,14.3284,78.3097,8953.5,244.0,215.73,0
4351,2026-09-13 13:32:05,801562,IGO6551,India,26.8379,81.772,10668.0,234.4,96.17,0
4352,2026-09-13 13:32:05,801569,IGO6737,India,26.5736,77.9948,8930.64,245.08,324.74,0
4353,2026-09-13 13:32:05,801560,IGO1253,India,27.6751,85.3494,1333.5,83.3,22.13,0
4354,2026-09-13 13:32:05,80155c,IGO36V,India,22.8978,68.832,10058.4,228.87,93.61,0
4355,2026-09-13 13:32:05,80155a,IGO6507,India,13.6759,77.4089,5387.34,169.35,341.4,0
4356,2026-09-13 13:32:05,80152e,IGO6645,India,17.4997,80.6064,10370.82,247.71,240.24,0
4357,2026-09-13 13:32:05,801539,AKJ6514,India,22.3447,73.3661,10668.0,234.41,8.2,0
4358,2026-09-13 13:32:05,80152f,IGO6344,India,29.3622,79.7112,9928.86,235.07,150.07,0
4359,2026-09-13 13:32:05,801554,IGO195H,India,28.4196,76.4988,3657.6,132.98,63.34,0
4360,2026-09-13 13:32:05,801555,IOA106,India,19.0963,83.0092,2727.96,92.36,254.49,0
4361,2026-09-13 13:32:05,80158b,AXB1385,India,30.1864,75.4372,10965.18,232.63,327.65,0
4362,2026-09-13 13:32:05,80159c,AIC217,India,27.5232,79.0673,9121.14,244.85,111.44,0
4363,2026-09-13 13:32:05,80159b,SDG622,India,22.9507,69.9207,701.04,87.98,233.8,0
4364,2026-09-13 13:32:05,80156c,IGO286F,India,27.7717,79.5243,8534.4,206.75,303.53,0
4365,2026-09-13 13:32:05,801595,AXB1812,India,15.1909,77.556,10660.38,233.07,176.08,0
4366,2026-09-13 13:32:05,801591,AXB19E,India,27.7541,77.7699,6545.58,210.66,151.24,0
4367,2026-09-13 13:32:05,06a0b6,QTR650,Qatar,27.1653,84.9978,5105.4,164.69,85.16,0
4368,2026-09-13 13:32:05,680001,DRK541,Bhutan,21.2171,93.3098,10972.8,242.69,316.29,0
4369,2026-09-13 13:32:05,680009,BTN701,Bhutan,18.6281,94.5747,11582.4,242.89,300.69,0
4370,2026-09-13 13:32:05,8013cc,AIC237,India,24.4351,88.6271,8229.6,204.44,111.4,0
4371,2026-09-13 13:32:05,8013b2,AIC281,India,27.9868,76.9797,4792.98,190.86,195.8,0
4372,2026-09-13 13:32:05,8013fc,IGO355K,India,15.6962,73.6664,4831.08,198.58,20.31,0
4373,2026-09-13 13:32:05,88516b,THA922,Thailand,24.6776,84.443,9753.6,267.53,303.63,0
4374,2026-09-13 13:32:05,8013f6,IGO761M,India,28.5646,77.0909,,0.0,348.75,1
4375,2026-09-13 13:32:05,8013f8,IGO212M,India,26.7501,80.3699,10058.4,232.65,119.4,0
4376,2026-09-13 13:32:05,8013ed,AIC8JL,India,28.6696,76.5325,1645.92,98.46,124.35,0
4377,2026-09-13 13:32:05,800db0,AXB1036,India,28.5782,76.9368,807.72,85.34,103.95,0
4378,2026-09-13 13:32:05,710415,SVA870,Saudi Arabia,19.3163,85.7247,11887.2,236.41,82.87,0
4379,2026-09-13 13:32:05,702c6c,S3AGG,Bangladesh,23.2859,90.8971,3048.0,133.38,320.48,0
4380,2026-09-13 13:32:05,aab841,CKS704,United States,23.0096,87.0223,9144.0,272.36,291.96,0
4381,2026-09-13 13:32:05,151db6,AFL273,Russian Federation,20.8232,91.3679,9753.6,276.53,304.31,0
4382,2026-09-13 13:32:05,abda7d,FDX5080,United States,22.833,96.3606,10058.4,242.38,85.98,0
4383,2026-09-13 13:32:05,70c102,,Oman,14.5375,79.7645,10668.0,229.16,117.26,0
4384,2026-09-13 13:32:05,7609fa,FJL741,Pakistan,32.049,70.7188,11887.2,255.89,51.45,0
4385,2026-09-13 13:32:05,78112e,CSC3902,China,23.1651,96.1998,10668.0,234.82,97.05,0
4386,2026-09-13 13:32:05,86eb50,ANA837,Japan,23.2359,95.5633,12192.0,246.11,276.84,0
4387,2026-09-13 13:32:05,70605b,KAC412,Kuwait,20.1661,83.786,10363.2,263.21,297.22,0
4388,2026-09-13 13:32:05,14fa0a,RA64010,Russian Federation,27.1264,75.8912,4480.56,163.24,357.47,0
4389,2026-09-13 13:32:05,7705c2,ALK182,Sri Lanka,25.0369,85.391,10668.0,243.02,195.6,0
4390,2026-09-13 13:32:05,4851f6,KLM844,Kingdom of the Netherlands,26.5484,81.2817,9753.6,265.21,301.19,0
4391,2026-09-13 13:32:05,8880e0,HVN55,Viet Nam,28.5488,76.9767,10972.8,251.41,287.14,0
4392,2026-09-13 13:32:05,507c84,MFX558,Uzbekistan,28.9476,75.0603,8831.58,224.55,296.98,0
4393,2026-09-13 13:32:05,507c7f,MFX7621,Uzbekistan,25.1402,76.5189,11277.6,224.3,127.26,0
4394,2026-09-13 13:32:05,507c72,QNT2232,Uzbekistan,17.4548,96.3314,9745.98,246.21,306.85,0
4395,2026-09-13 13:32:05,507c98,MFX530,Uzbekistan,30.1773,74.2115,10363.2,235.79,342.87,0
4396,2026-09-13 13:32:05,76cda2,SIA338,Singapore,12.1648,92.183,10972.8,265.02,312.8,0
4397,2026-09-13 13:32:05,8966bd,ETD4UA,United Arab Emirates,28.4225,76.2353,3962.4,145.27,55.24,0
4398,2026-09-13 13:32:05,60182b,TUA695,Turkmenistan,22.0731,94.4507,11277.6,235.4,94.76,0
4399,2026-09-13 13:32:05,76cef9,SIA321,Singapore,13.6896,92.6239,10668.0,243.37,134.4,0
4400,2026-09-13 13:32:05,507c5f,UZB562,Uzbekistan,25.2649,83.4233,10370.82,246.44,290.4,0
4401,2026-09-13 13:32:05,76ceed,SIA318,Singapore,17.4547,86.2757,9753.6,253.9,318.04,0
4402,2026-09-13 13:32:05,750548,XAX600,Malaysia,13.6114,90.5805,10972.8,246.87,328.46,0
4403,2026-09-13 13:32:05,76bcc1,TGW751,Singapore,19.848,90.716,12496.8,244.16,127.21,0
4404,2026-09-13 13:32:05,4d23c4,GTR1576,Malta,23.2523,84.3357,10972.8,252.59,269.88,0
4405,2026-09-13 13:32:05,39b221,CMA731,France,26.6677,73.958,10363.2,260.88,298.89,0
4406,2026-09-13 13:32:05,7505c5,ALK90L,Malaysia,23.3022,90.1179,5189.22,200.46,211.57,0
4407,2026-09-13 13:32:05,800b63,AXB1019,India,28.9738,76.985,3581.4,136.47,223.32,0
4408,2026-09-13 13:32:05,800c09,LLR516,India,10.3247,76.3754,1958.34,95.73,43.04,0
4409,2026-09-13 13:32:05,86e780,JAL39,Japan,23.7434,91.9684,12184.38,253.38,282.43,0
4410,2026-09-13 13:32:05,800c43,AIC2332,India,20.1353,90.3139,11277.6,227.69,127.1,0
4411,2026-09-13 13:32:05,800c6e,IGO7454,India,15.2,73.9295,1661.16,98.69,157.31,0
4412,2026-09-13 13:32:05,800c85,AIC3CU,India,19.0891,72.8949,152.4,68.43,269.14,0
4413,2026-09-13 13:32:05,70afb7,RNA217,Nepal,27.7686,85.0167,4343.4,165.97,287.31,0
4414,2026-09-13 13:32:05,71004b,SVA770,Saudi Arabia,18.912,73.1197,3726.18,144.25,63.53,0
4415,2026-09-13 13:32:05,710062,SVA891,Saudi Arabia,22.9063,70.1286,11582.4,252.21,265.91,0
4416,2026-09-13 13:32:05,4cac10,KZR564,Ireland,31.7227,74.2128,10363.2,222.31,321.67,0
4417,2026-09-13 13:32:05,710054,SVA807,Saudi Arabia,22.8453,71.2314,10972.8,259.53,264.31,0
4418,2026-09-13 13:32:05,800af4,IGO537T,India,24.2073,84.4546,10058.4,236.66,39.89,0
4419,2026-09-13 13:32:05,70e084,SEJ253,Cambodia,29.2538,74.6124,9761.22,231.78,329.45,0
4420,2026-09-13 13:32:05,800d0f,IGO71AT,India,22.6438,88.4406,38.1,0.64,275.62,1
4421,2026-09-13 13:32:05,800d08,SEJ2441,India,29.5482,77.278,4892.04,163.59,339.57,0
4422,2026-09-13 13:32:05,800d40,AIC2HX,India,24.8565,76.7696,10660.38,236.17,173.37,0
4423,2026-09-13 13:32:05,800d6a,IGO7923,India,13.7423,77.8738,4259.58,130.3,7.71,0
4424,2026-09-13 13:32:05,800be6,AIC8VE,India,25.7062,76.6367,11521.44,222.77,168.27,0
4425,2026-09-13 13:32:05,4b1920,SWR181,Switzerland,24.1789,86.3723,9753.6,269.58,270.44,0
4426,2026-09-13 13:32:05,4d2012,SVA798,Malta,23.9578,90.1295,1409.7,118.76,67.32,0
4427,2026-09-13 13:32:05,800ce4,AXB252,India,19.0892,72.8957,152.4,67.91,269.13,0
4428,2026-09-13 13:32:05,800cfb,IGO2KY,India,23.9338,91.2643,6096.0,134.22,208.63,0
4429,2026-09-13 13:37:06,801638,AXB3428,India,29.556,77.0404,6400.8,177.32,194.96,0
4430,2026-09-13 13:37:06,80163d,IGO6729,India,25.9006,91.1463,5554.98,210.26,229.76,0
4431,2026-09-13 13:37:06,801649,IGO5125,India,23.7843,87.1732,9448.8,97.18,159.55,0
4432,2026-09-13 13:37:06,801650,AXB2942,India,13.0381,80.2966,601.98,82.07,249.07,0
4433,2026-09-13 13:37:06,801622,IGO2491,India,28.1998,77.5037,685.8,74.56,101.54,0
4434,2026-09-13 13:37:06,80160f,IGO2707,India,28.5632,77.0909,,0.0,14.06,1
4435,2026-09-13 13:37:06,80161c,AXB1273,India,28.4802,77.3342,2758.44,137.18,133.63,0
4436,2026-09-13 13:37:06,801632,AKJ1814,India,27.5126,75.5512,7840.98,201.78,11.02,0
4437,2026-09-13 13:37:06,80166a,AKJ1880,India,25.6534,82.9946,7421.88,215.5,20.25,0
4438,2026-09-13 13:37:06,801685,AXB1561,India,26.211,91.095,10058.4,225.81,99.44,0
4439,2026-09-13 13:37:06,801683,AXB1513,India,26.1704,87.2845,10972.8,244.34,276.41,0
4440,2026-09-13 13:37:06,801689,AXB1407,India,13.2529,77.6091,1684.02,125.22,331.54,0
4441,2026-09-13 13:37:06,80167e,AIC1EZ,India,31.0281,74.6687,9456.42,29.93,61.23,0
4442,2026-09-13 13:37:06,80167c,AXB1626,India,13.189,77.7744,1158.24,83.34,270.0,0
4443,2026-09-13 13:37:06,80167f,AIC5DM,India,14.0182,77.6568,11262.36,233.29,177.35,0
4444,2026-09-13 13:37:06,801697,AXB1176,India,25.4544,85.9536,11894.82,228.68,69.73,0
4445,2026-09-13 13:37:06,801662,IGO5055,India,30.9085,77.5103,10965.18,222.78,183.97,0
4446,2026-09-13 13:37:06,801672,AIC4LA,India,22.5934,73.5099,11369.04,238.44,20.19,0
4447,2026-09-13 13:37:06,801678,IGO648T,India,27.0047,80.6854,10972.8,234.09,322.5,0
4448,2026-09-13 13:37:06,801671,AIC3SR,India,28.5651,76.5328,2743.2,120.4,342.34,0
4449,2026-09-13 13:37:06,80169c,IGO19M,India,19.224,72.7238,11887.2,217.66,115.78,0
4450,2026-09-13 13:37:06,8014a5,VTSRH,India,11.9624,78.3068,8229.6,234.95,60.63,0
4451,2026-09-13 13:37:06,8014a3,IGO697J,India,24.9513,76.9071,10668.0,231.66,177.84,0
4452,2026-09-13 13:37:06,8014b4,IGO1127,India,8.6643,76.731,10957.56,240.56,213.93,0
4453,2026-09-13 13:37:06,8014dc,IGO1427,India,23.9104,72.1727,10972.8,245.65,228.57,0
4454,2026-09-13 13:37:06,8014da,AIC1RG,India,30.3239,75.3352,8229.6,222.23,162.07,0
4455,2026-09-13 13:37:06,8014f3,AXB1806,India,21.3183,71.9487,9456.42,236.47,131.74,0
4456,2026-09-13 13:37:06,8014c0,IGO697H,India,22.6425,88.4442,3040.38,120.63,241.47,0
4457,2026-09-13 13:37:06,8014c1,IGO673,India,18.6358,72.8377,5227.32,135.1,217.26,0
4458,2026-09-13 13:37:06,8014c4,AIC8XX,India,28.5647,77.0805,,5.14,56.25,1
4459,2026-09-13 13:37:06,8014c8,IGO6653,India,15.3935,73.8981,381.0,70.83,258.69,0
4460,2026-09-13 13:37:06,8014d8,IGO703,India,10.8455,76.9683,5326.38,178.75,202.51,0
4461,2026-09-13 13:37:06,8014ce,IGO455,India,22.3416,88.3402,3817.62,145.48,204.66,0
4462,2026-09-13 13:37:06,8014fa,IGO13H,India,13.0795,80.4072,739.14,84.07,248.46,0
4463,2026-09-13 13:37:06,801602,AIC9BU,India,22.6424,88.4414,,0.0,5.62,1
4464,2026-09-13 13:37:06,801606,AXB1216,India,13.8096,78.1489,4876.8,181.25,197.51,0
4465,2026-09-13 13:37:06,801608,IGO6409,India,25.1414,77.2522,10972.8,237.23,358.63,0
4466,2026-09-13 13:37:06,80174d,IGO1059,India,19.2433,72.7497,3276.6,172.79,29.62,0
4467,2026-09-13 13:37:06,80174b,IGO6349,India,13.5611,79.4187,6850.38,191.54,121.04,0
4468,2026-09-13 13:37:06,801778,IGO36AK,India,28.1158,78.7874,9585.96,233.48,300.01,0
4469,2026-09-13 13:37:06,801775,IGO850,India,25.0423,76.9032,10058.4,229.09,177.81,0
4470,2026-09-13 13:37:06,801742,IGO31VD,India,25.1605,83.6575,10058.4,226.59,114.12,0
4471,2026-09-13 13:37:06,80173c,IGO6232,India,12.3206,77.3262,10363.2,233.69,15.84,0
4472,2026-09-13 13:37:06,801746,IGO6396,India,22.7932,88.5291,807.72,95.33,327.34,0
4473,2026-09-13 13:37:06,80179b,AKJ1836,India,27.5047,76.4128,7650.48,212.4,205.39,0
4474,2026-09-13 13:37:06,801786,AKJ477V,India,19.089,72.8924,137.16,77.71,268.48,0
4475,2026-09-13 13:37:06,80177c,AXB2882,India,25.4887,90.365,7056.12,210.27,234.56,0
4476,2026-09-13 13:37:06,80177d,IGO774Y,India,28.4132,77.4505,3665.22,147.14,132.17,0
4477,2026-09-13 13:37:06,80177e,IGO1064,India,26.4821,81.319,10363.2,241.5,306.16,0
4478,2026-09-13 13:37:06,801798,IGO335L,India,28.6571,76.5588,2133.6,95.97,97.39,0
4479,2026-09-13 13:37:06,8016a2,AKJ619,India,14.1584,93.8293,11582.4,249.84,309.82,0
4480,2026-09-13 13:37:06,8016a7,AIC9CQ,India,28.732,76.6891,1249.68,99.54,170.78,0
4481,2026-09-13 13:37:06,8016a9,IGO2241,India,31.0271,74.6677,8481.06,29.91,333.43,0
4482,2026-09-13 13:37:06,8015c1,AIC2362,India,26.9495,80.062,9448.8,237.91,124.96,0
4483,2026-09-13 13:37:06,8015c0,IGO1157,India,27.1623,85.1324,3467.1,140.6,115.35,0
4484,2026-09-13 13:37:06,8015c5,AIC2116,India,12.963,91.7886,10355.58,240.87,323.42,0
4485,2026-09-13 13:37:06,8015bc,IGO6336,India,17.8829,83.6861,883.92,108.61,30.45,0
4486,2026-09-13 13:37:06,8015c9,IGO624M,India,23.0898,86.3077,6256.02,197.77,213.11,0
4487,2026-09-13 13:37:06,8015d1,IGO7672,India,29.5502,77.6112,4876.8,134.21,161.22,0
4488,2026-09-13 13:37:06,8015a4,IGO5365,India,26.5364,84.2881,10668.0,232.65,96.86,0
4489,2026-09-13 13:37:06,8015ad,IGO664E,India,21.9994,88.3912,4754.88,171.29,6.21,0
4490,2026-09-13 13:37:06,8015b8,,India,25.9498,75.4646,9753.6,228.74,200.68,0
4491,2026-09-13 13:37:06,885303,THA320,Thailand,26.5311,87.1289,9326.88,234.85,125.64,0
4492,2026-09-13 13:37:06,8015e3,IGO5198,India,28.192,77.5459,472.44,73.45,101.31,0
4493,2026-09-13 13:37:06,8015e5,IGO2331,India,27.8747,76.8137,7002.78,226.25,211.99,0
4494,2026-09-13 13:37:06,8015f7,AIC9HA,India,28.5798,76.4139,2186.94,104.02,73.63,0
4495,2026-09-13 13:37:06,88530f,THA322,Thailand,21.557,92.4574,9441.18,223.47,136.87,0
4496,2026-09-13 13:37:06,8015ef,AXB57L,India,29.1092,78.3591,7620.0,209.59,100.18,0
4497,2026-09-13 13:37:06,80171a,IGO376,India,22.7702,87.6024,3649.98,153.25,64.55,0
4498,2026-09-13 13:37:06,801726,IGO28AV,India,28.8094,76.864,2743.2,136.0,345.54,0
4499,2026-09-13 13:37:06,801883,IGO1494,India,22.5418,88.1492,2720.34,150.62,44.17,0
4500,2026-09-13 13:37:06,801861,IGO6383,India,26.2422,90.4056,10370.82,242.94,287.25,0
4501,2026-09-13 13:37:06,80057d,AIC8YK,India,26.5098,76.6643,9494.52,214.64,178.08,0
4502,2026-09-13 13:37:06,70207f,S2AEP,Bangladesh,23.748,90.4071,701.04,45.17,194.51,0
4503,2026-09-13 13:37:06,800584,AIC186,India,25.4183,84.4411,11582.4,252.98,293.49,0
4504,2026-09-13 13:37:06,70209b,BBC355,Bangladesh,28.6727,75.0187,11574.78,246.22,264.0,0
4505,2026-09-13 13:37:06,70a8ee,BHA505,Nepal,27.6873,85.4817,2385.06,84.51,132.04,0
4506,2026-09-13 13:37:06,8016e0,IGO2588,India,28.7061,77.3512,,3.34,90.0,1
4507,2026-09-13 13:37:06,8016e1,IGO6103,India,24.2201,88.5239,10462.26,219.49,34.88,0
4508,2026-09-13 13:37:06,8016da,IGO253H,India,22.6416,88.4404,,0.06,275.62,1
4509,2026-09-13 13:37:06,8016dd,IGO874,India,29.8086,77.7997,8229.6,205.08,299.78,0
4510,2026-09-13 13:37:06,8016af,AXB54E,India,26.1265,81.4869,11277.6,234.94,127.97,0
4511,2026-09-13 13:37:06,8016c9,AXB1514,India,25.188,89.8844,9448.8,212.35,57.46,0
4512,2026-09-13 13:37:06,8016d6,IGO561J,India,12.9982,80.1904,114.3,69.36,249.15,0
4513,2026-09-13 13:37:06,8016d3,IGO4AD,India,31.0999,76.7602,8221.98,215.2,78.56,0
4514,2026-09-13 13:37:06,8016bf,IGO632P,India,19.1339,72.7612,1889.76,120.55,351.9,0
4515,2026-09-13 13:37:06,896121,UAE334,United Arab Emirates,22.335,73.2084,10066.02,257.38,112.57,0
4516,2026-09-13 13:37:06,8016ca,AXB2932,India,20.7664,83.5955,11582.4,254.84,241.42,0
4517,2026-09-13 13:37:06,801835,AKJ1314,India,14.1075,77.0502,8252.46,204.5,147.43,0
4518,2026-09-13 13:37:06,80183b,IGO119Y,India,28.2406,77.2933,3657.6,147.78,7.2,0
4519,2026-09-13 13:37:06,801822,IGO6431,India,23.2284,73.643,10066.02,237.44,22.95,0
4520,2026-09-13 13:37:06,80180c,IGO701J,India,12.9987,80.1918,121.92,83.21,248.99,0
4521,2026-09-13 13:37:06,801826,SDG619,India,24.743,81.3395,9753.6,242.25,254.61,0
4522,2026-09-13 13:37:06,8018b0,AIC188,India,28.3485,76.3266,4267.2,136.03,39.17,0
4523,2026-09-13 13:37:06,8018e1,IGO766H,India,13.8403,79.4369,8138.16,208.77,307.49,0
4524,2026-09-13 13:37:06,7020a5,BBC436,Bangladesh,23.5644,90.7489,4511.04,144.55,335.17,0
4525,2026-09-13 13:37:06,8018df,IGO939,India,13.5946,79.904,5615.94,196.3,350.19,0
4526,2026-09-13 13:37:06,7020ae,AWA433,Bangladesh,23.7815,90.4491,670.56,90.65,116.27,0
4527,2026-09-13 13:37:06,7020b8,UBG104,Bangladesh,23.8248,90.5781,2727.96,140.37,322.0,0
4528,2026-09-13 13:37:06,8018c7,IGO1604,India,15.1965,93.6516,9753.6,254.18,283.22,0
4529,2026-09-13 13:37:06,8018c9,IGO542T,India,11.8146,77.3823,4396.74,160.98,196.52,0
4530,2026-09-13 13:37:06,8004d6,AIC7DK,India,27.0798,77.1675,8755.38,225.05,357.38,0
4531,2026-09-13 13:37:06,8004dd,AIC113,India,23.6411,72.1187,9753.6,266.15,235.23,0
4532,2026-09-13 13:37:06,8017e5,IGO1074,India,28.625,76.7165,1150.62,102.57,103.34,0
4533,2026-09-13 13:37:06,8017e3,AKJ1835,India,26.6778,75.2469,11277.6,232.22,25.03,0
4534,2026-09-13 13:37:06,801914,IGO447L,India,28.5496,77.0705,289.56,67.75,103.61,0
4535,2026-09-13 13:37:06,801903,IGO604F,India,23.8757,72.9214,9441.18,236.67,359.13,0
4536,2026-09-13 13:37:06,800797,VUAUJ,India,29.6151,76.9296,8839.2,241.46,331.63,0
4537,2026-09-13 13:37:06,8005e7,VTAVS,India,10.1193,76.521,853.44,93.53,101.74,0
4538,2026-09-13 13:37:06,781d3c,HYT9092,China,22.5938,94.3587,10675.62,237.76,82.29,0
4539,2026-09-13 13:37:06,80073f,AIC157,India,26.9754,75.9396,9166.86,248.89,211.39,0
4540,2026-09-13 13:37:06,800733,AI123,India,28.5611,77.0838,,0.06,326.25,1
4541,2026-09-13 13:37:06,800735,AIC352,India,24.3843,89.0668,11879.58,234.09,89.37,0
4542,2026-09-13 13:37:06,800739,AIC143,India,27.9053,76.6181,5882.64,215.8,219.0,0
4543,2026-09-13 13:37:06,8963da,UAE304,United Arab Emirates,24.1262,68.2546,10668.0,247.48,90.95,0
4544,2026-09-13 13:37:06,4bb185,THY125,Turkey,30.6325,74.6027,11574.78,256.44,357.47,0
4545,2026-09-13 13:37:06,8007b2,IGO6749,India,26.1985,91.9129,10668.0,233.63,77.28,0
4546,2026-09-13 13:37:06,8007b0,IGO2496,India,28.593,76.2782,8298.18,204.45,294.37,0
4547,2026-09-13 13:37:06,4bb196,THY65,Turkey,28.6136,76.178,11574.78,246.62,286.36,0
4548,2026-09-13 13:37:06,89647e,UAE372,United Arab Emirates,22.7513,71.0557,12496.8,242.86,97.55,0
4549,2026-09-13 13:37:06,896442,ETD947,United Arab Emirates,22.8565,70.0564,9448.8,238.17,93.72,0
4550,2026-09-13 13:37:06,8008d2,FLW ME 3,India,22.6463,88.4468,,3.86,185.62,1
4551,2026-09-13 13:37:06,896643,FDB539,United Arab Emirates,26.9045,81.368,10668.0,240.13,86.68,0
4552,2026-09-13 13:37:06,8008c3,IGO9204,India,23.5468,91.1683,11277.6,238.09,28.95,0
4553,2026-09-13 13:37:06,8008c7,FLW ME 2,India,22.6583,88.4481,,15.43,5.62,1
4554,2026-09-13 13:37:06,896617,UAE9839,United Arab Emirates,22.8706,71.9014,10363.2,258.2,266.57,0
4555,2026-09-13 13:37:06,461f4d,FIN131,Finland,11.7619,94.5003,12496.8,234.53,130.82,0
4556,2026-09-13 13:37:06,05a054,DQA2706,Maldives,10.1528,76.4452,213.36,71.02,268.34,0
4557,2026-09-13 13:37:06,507cc3,MFX532,Uzbekistan,19.2571,73.244,10050.78,233.22,16.8,0
4558,2026-09-13 13:37:06,8965f6,ABY514,United Arab Emirates,26.8049,77.8194,10942.32,234.63,91.13,0
4559,2026-09-13 13:37:06,781fda,CBJ654,China,18.3803,84.1643,12496.8,226.21,49.43,0
4560,2026-09-13 13:37:06,780d2c,CCA011,China,24.9389,87.2593,11277.6,242.62,109.7,0
4561,2026-09-13 13:37:06,76cd75,SIA326,Singapore,17.3838,86.3436,10363.2,260.0,320.86,0
4562,2026-09-13 13:37:06,8965c0,FDB1584,United Arab Emirates,17.245,91.0107,10972.8,245.74,289.95,0
4563,2026-09-13 13:37:06,89408e,GFA155,Bahrain,15.0272,95.3092,10972.8,270.83,280.29,0
4564,2026-09-13 13:37:06,15203a,AFL295,Russian Federation,23.96,85.5884,11582.4,254.02,301.5,0
4565,2026-09-13 13:37:06,899035,EVA067,Taiwan,23.5231,87.6572,9144.0,279.55,307.0,0
4566,2026-09-13 13:37:06,406f79,BAW15,United Kingdom,10.7703,95.6591,11879.58,245.02,131.08,0
4567,2026-09-13 13:37:06,394a04,AFR256,France,12.8346,93.0821,10058.4,243.71,123.29,0
4568,2026-09-13 13:37:06,760a07,SIF719D,Pakistan,31.535,69.9675,10660.38,257.9,51.07,0
4569,2026-09-13 13:37:06,760a05,FJL857,Pakistan,31.9943,70.4974,11277.6,256.97,54.37,0
4570,2026-09-13 13:37:06,06a374,QTR816,Qatar,22.9035,70.3623,10668.0,249.68,85.75,0
4571,2026-09-13 13:37:06,06a390,QTR8952,Qatar,22.9511,84.4063,11887.2,232.2,94.45,0
4572,2026-09-13 13:37:06,8990a5,CAL5663,Taiwan,28.529,77.9699,5105.4,188.91,295.66,0
4573,2026-09-13 13:37:06,7814fe,CSN5016,China,22.6677,94.9609,10058.4,238.65,82.57,0
4574,2026-09-13 13:37:06,4ba959,THY72,Turkey,31.0258,74.6707,10668.0,29.77,189.95,0
4575,2026-09-13 13:37:06,7816bd,CSC9639,China,22.3247,92.0617,10363.2,240.51,252.96,0
